country_code year quarter vessel_length fishing_tech gear_type target_assemblage mesh_size_range metier supra_region sub_region eez_indicator geo_indicator specon_tech deep rectangle_type rectangle_lat rectangle_lon c_square totfishdays confidential
852 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 54.25 -0.5 NA 22 N
853 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 54.25 0.5 NA 3 N
854 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 54.75 -0.5 NA 34.25 N
855 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 55.25 -1.5 NA 8 N
856 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 55.75 -2.5 NA 2 N
857 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 55.75 -1.5 NA 4 N
858 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 56.25 -2.5 NA 6 N
859 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 56.25 -1.5 NA 0.875 N
860 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 57.25 -1.5 NA 2.875 N
861 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA 05*1 51.25 0.5 NA 3 N
862 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA 05*1 51.25 1.5 NA 98 N
863 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA 05*1 51.75 0.5 NA 232.5 N
864 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA 05*1 51.75 1.5 NA 98.5 N
865 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 49.75 -1.5 NA 2.5 N
866 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 49.75 -0.5 NA 35 N
867 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 49.75 0.5 NA 15 N
868 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 -1.5 NA 1 N
869 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 -0.5 NA 2 N
870 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 0.5 NA 61.1428571428 N
871 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 1.5 NA 35 N
872 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 -1.5 NA 1 N
873 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 -0.5 NA 8 N
874 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 0.5 NA 11 N
875 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.25 -4.5 NA 1 N
876 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.75 -4.5 NA 20.3333333333 N
877 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.75 -3.5 NA 2 N
878 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.25 -4.5 NA 12.6666666667 N
879 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 48.75 -2.5 NA 5 N
880 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.25 -3.5 NA 2 N
881 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.25 -2.5 NA 26 N
882 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.25 -1.5 NA 1 N
883 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.75 -4.5 NA 1 N
884 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.75 -3.5 NA 1 N
885 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.75 -2.5 NA 10 N
886 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.75 -1.5 NA 3 N
887 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -4.5 NA 49 N
888 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -3.5 NA 180 N
889 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -2.5 NA 8 N
890 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.75 -2.5 NA 21 N
891 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA 05*1 50.25 -5.5 NA 1 N
892 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA 05*1 50.75 -5.5 NA 26 N
893 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA 05*1 50.75 -4.5 NA 17 N
894 ENG 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 1.5 NA 3 N
895 ENG 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -4.5 NA 1 N
896 ENG 2018 3 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -4.5 NA 3 N
897 ENG 2018 3 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 49.75 -0.5 NA 1 N
898 ENG 2018 3 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 -0.5 NA 1 N
899 ENG 2018 3 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 0.5 NA 2.5 N
900 ENG 2018 3 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 1.5 NA 3 N
901 ENG 2018 3 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 0.5 NA 8.6666666667 N
902 ENG 2018 3 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -3.5 NA 9 N
903 ENG 2018 3 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA 05*1 50.25 -5.5 NA 1 N
904 ENG 2018 3 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -4.5 NA 12 N
905 HRV 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.25 13.25 NA 0 N
906 HRV 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.25 NA 9.82 N
907 HRV 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.25 NA 334.21 N
908 HRV 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.25 NA 33.25 N
909 HRV 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.25 13.75 NA 0 N
910 HRV 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.75 NA 0.22 N
911 HRV 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.75 NA 82 N
912 HRV 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.75 NA 3.5 N
913 HRV 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.25 13.25 NA 0 N
914 HRV 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.25 NA 9.54 N
915 HRV 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.25 NA 157.33 N
916 HRV 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.25 NA 19 N
917 HRV 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.25 13.75 NA 0 N
918 HRV 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.75 NA 25.23 N
919 HRV 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.75 NA 35.9 N
920 HRV 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.75 NA 2 N
921 DNK 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.3.C.22 NA NGI NA NA 05*1 54.75 9.5 NA 18 N
922 DNK 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.3.C.22 NA NGI NA NA 05*1 55.75 10.5 NA 229 N
923 DNK 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NA NA 05*1 56.25 8.5 NA 10 N
924 DNK 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NA NA 05*1 56.75 8.5 NA 177.5 N
925 DNK 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NA NA 05*1 56.75 9.5 NA 127.5 N
926 DNK 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.3.C.22 NA NGI NA NA 05*1 54.75 9.5 NA 67 N
927 DNK 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.3.C.22 NA NGI NA NA 05*1 55.75 10.5 NA 161 N
928 DNK 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NA NA 05*1 56.75 8.5 NA 55 N
929 DNK 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NA NA 05*1 56.75 9.5 NA 270 N
930 DNK 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.3.C.22 NA NGI NA NA 05*1 55.75 9.5 NA 68 N
931 DNK 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.3.C.22 NA NGI NA NA 05*1 55.75 10.5 NA 83 N
932 DNK 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NA NA 05*1 56.75 8.5 NA 293 N
933 DNK 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NA NA 05*1 56.75 9.5 NA 11 N
934 HRV 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.25 NA 8.61 N
935 HRV 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.25 NA 354.1 N
936 HRV 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.25 NA 38.38 N
937 HRV 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.75 NA 83.87 N
938 HRV 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.75 NA 4.04 N
939 HRV 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.25 NA 11.11 N
940 HRV 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.25 NA 118.18 N
941 HRV 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.25 NA 15.58 N
942 HRV 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.75 NA 51.46 N
943 HRV 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.75 NA 27.03 N
944 HRV 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.75 NA 1.64 N
945 HRV 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.25 NA 7.51 N
946 HRV 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.25 NA 256.85 N
947 HRV 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.25 NA 37.43 N
948 HRV 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.75 NA 16.6 N
949 HRV 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.75 NA 51.67 N
950 HRV 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.75 NA 3.94 N
951 HRV 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.25 NA 4.12 N
952 HRV 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.25 NA 47.01 N
953 HRV 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.25 NA 3.99 N
954 HRV 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.75 NA 16.6 N
955 HRV 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.75 NA 12.86 N
956 HRV 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.75 NA 0.42 N
957 HRV 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.25 NA 5.12 N
958 HRV 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.25 NA 199.09 N
959 HRV 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.25 NA 20.71 N
960 HRV 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.75 NA 0.83 N
961 HRV 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.75 NA 48.07 N
962 HRV 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.75 NA 2.18 N
963 HRV 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 44.75 13.25 NA 0.9 N
964 HRV 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.25 NA 25.25 N
965 HRV 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.25 NA 0.95 N
966 HRV 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.25 13.75 NA 7.8 N
967 HRV 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 MBS GSA17 NA NGI NA NA 05*05 45.75 13.75 NA 0.1 N
968 IRL 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NA NA 05*1 53.75 -6.5 NA 162 N
969 IRL 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NA NA 05*1 53.75 -6.5 NA 106 N
970 IRL 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NA NA 05*1 53.75 -6.5 NA 47 N
971 IRL 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NA NA 05*1 53.75 -6.5 NA 69 N
